,count_id,volume,cl_node_id,location,traffic_id,type,file,OBJECTID,ASSETID,CL_NODE_ID,LAT,LON,FROM_ST,TO_ST,SIG,TRANSITSTOP,RIDERSHIP,SCH_CT,EMPTOT,SUM_POPTTL
105,1161,1903,9631,ALAMEDA ST AT OLYMPIC BLVD,305,manual,ALAOLY080808.PDF,28036.0,138644.0,9631.0,34.02759368,-118.239069,ALAMEDA ST,OLYMPIC BLVD,1.0,2.0,902.0,0,3250.465503,186.48501000000002
106,1167,2031,9652,FIGUEROA ST AT ADAMS BLVD,306,manual,ADAFIG080311.PDF,23471.0,131687.0,9652.0,34.02815431,-118.27600179999999,ADAMS BLVD,FIGUEROA ST,1.0,7.0,1627.0,1,2093.676766,2235.2935820000002
107,1175,387,9670,ADAMS BLVD AT FLOWER ST,308,manual,ADAFL206.PDF,14403.0,117671.0,9670.0,34.02764793,-118.27487909999999,ADAMS BLVD,FLOWER ST,1.0,0.0,,1,2238.998739,1877.6103870000002
108,1176,329,9670,ADAMS BLVD AT FLOWER ST,308,manual,ADAFLO06.PDF,14403.0,117671.0,9670.0,34.02764793,-118.27487909999999,ADAMS BLVD,FLOWER ST,1.0,0.0,,1,2238.998739,1877.6103870000002
109,1194,687,9687,SOTO ST AT 8TH ST,311,manual,8TH.SOTO.120830-MAN.PDF,35061.0,149298.0,9687.0,34.02808589,-118.2194487,8TH ST,SOTO ST,1.0,0.0,,1,767.967976,2465.104011
110,1197,310,9687,SOTO ST AT 8TH ST,311,manual,SOT8ST06.PDF,35061.0,149298.0,9687.0,34.02808589,-118.2194487,8TH ST,SOTO ST,1.0,0.0,,1,767.967976,2465.104011
111,1200,366,9717,ALAMEDA ST AT WASHINGTON BLVD,313,manual,9717_ALAMEDA.WASHINGTON09.PDF,23475.0,131691.0,9717.0,34.01997316,-118.23953259999999,ALAMEDA ST,WASHINGTON BLVD,1.0,0.0,,0,2283.134424,692.0246112000001
112,1209,0,9717,ALAMEDA ST AT WASHINGTON BLVD,313,manual,ALAMEDA.WASHINGTON.150421-WILMAN.PDF,23475.0,131691.0,9717.0,34.01997316,-118.23953259999999,ALAMEDA ST,WASHINGTON BLVD,1.0,0.0,,0,2283.134424,692.0246112000001
113,1210,0,9717,ALAMEDA ST AT WASHINGTON BLVD,313,manual,ALAMEDA.WASHINGTON.150422-WILMAN.PDF,23475.0,131691.0,9717.0,34.01997316,-118.23953259999999,ALAMEDA ST,WASHINGTON BLVD,1.0,0.0,,0,2283.134424,692.0246112000001
114,1211,0,9717,ALAMEDA ST AT WASHINGTON BLVD,313,manual,ALAMEDA.WASHINGTON.110503-MAN.PDF,23475.0,131691.0,9717.0,34.01997316,-118.23953259999999,ALAMEDA ST,WASHINGTON BLVD,1.0,0.0,,0,2283.134424,692.0246112000001
115,1212,0,9717,ALAMEDA ST AT WASHINGTON BLVD,313,manual,ALAMEDA.WASHINGTON.110525-MAN.PDF,23475.0,131691.0,9717.0,34.01997316,-118.23953259999999,ALAMEDA ST,WASHINGTON BLVD,1.0,0.0,,0,2283.134424,692.0246112000001
116,1213,420,9717,ALAMEDA ST AT WASHINGTON BLVD,313,manual,ALAMEDA.WASHINGTON.130410-MAN-NDS.PDF,23475.0,131691.0,9717.0,34.01997316,-118.23953259999999,ALAMEDA ST,WASHINGTON BLVD,1.0,0.0,,0,2283.134424,692.0246112000001
117,1214,420,9717,ALAMEDA ST AT WASHINGTON BLVD,313,manual,ALAMEDA.WASHINGTON.130409-MAN-NDS.PDF,23475.0,131691.0,9717.0,34.01997316,-118.23953259999999,ALAMEDA ST,WASHINGTON BLVD,1.0,0.0,,0,2283.134424,692.0246112000001
118,1252,405,9859,SAN PEDRO ST AT 16TH ST,321,manual,16TH.SANPEDRO.150611-NDSMAN.PDF,14381.0,117640.0,9859.0,34.02987692,-118.2559604,16TH ST,SAN PEDRO ST,1.0,2.0,178.0,1,2761.612541,700.7731334
119,1274,568,9927,28TH ST at HOOVER ST,326,manual,HOO28S06.PDF,38461.0,107113.0,9927.0,34.02934557,-118.28395259999998,28TH ST,HOOVER ST,1.0,1.0,35.0,1,1375.899882,5741.24734
120,1296,131,10156,19TH ST at GAFFEY ST,334,manual,GAFFEY.19TH.170511-WILTECMAN.PDF,23465.0,131680.0,10156.0,33.72698082,-118.29238229999999,19TH ST,GAFFEY ST,1.0,1.0,73.0,0,291.3226598,3388.404957
121,1312,38,10301,30TH ST at GAFFEY ST,339,manual,GAF30S07.PDF,14434.0,117711.0,10301.0,33.71697583,-118.29285049999999,30TH ST,GAFFEY ST,0.0,0.0,,0,32.02382613,1920.990797
122,1323,74,10824,ABBOT KINNEY BLVD at MARR ST,345,manual,ABBOTKINNEY.MARR140125-MAN.PDF,32747.0,145847.0,10824.0,33.98795494,-118.4586882,ABBOT KINNEY BLVD,MARR ST,0.0,0.0,,0,2307.019048,1864.7889739999998
123,1324,287,10824,ABBOT KINNEY BLVD at MARR ST,345,manual,ABBOTKINNEY.MARR131204-MAN.PDF,32747.0,145847.0,10824.0,33.98795494,-118.4586882,ABBOT KINNEY BLVD,MARR ST,0.0,0.0,,0,2307.019048,1864.7889739999998
124,1333,73,10973,JEFFERSON BLVD at MARGARET AVE,348,manual,JEFMAR080910.PDF,12102.0,114156.0,10973.0,33.98485327,-118.403575,JEFFERSON BLVD,MARGARET AVE,0.0,1.0,6.0,0,1085.118475,1177.4061060000001
125,1338,2,11181,JEFFERSON BLVD AT CULVER BLVD,350,manual,CULVER.JEFFERSON.170718.MANNDS.PDF,35179.0,149443.0,11181.0,33.96684565,-118.4404344,CULVER BLVD,JEFFERSON BLVD,1.0,0.0,,0,229.77728100000002,267.88761669999997
126,1344,1,11181,JEFFERSON BLVD AT CULVER BLVD,350,manual,11181_CULJEF150421.PDF,35179.0,149443.0,11181.0,33.96684565,-118.4404344,CULVER BLVD,JEFFERSON BLVD,1.0,0.0,,0,229.77728100000002,267.88761669999997
127,1354,3,11217,CABORA DR AT PERSHING DR,353,manual,CABPER06 (2).PDF,2975.0,100241.0,11217.0,33.96074614,-118.44537749999999,CABORA DR,PERSHING DR,1.0,0.0,,0,209.9298435,1043.20634
128,1370,123,11371,PEARL ST AT BUNDY DR,356,manual,BUNDY_PEARL_2013.PDF,3007.0,100277.0,11371.0,34.02700258,-118.44829490000001,BUNDY DR,PEARL ST,1.0,1.0,3.0,1,1011.2197769999999,1570.7530869999998
129,1379,136,11400,ROSE AVE AT WALGROVE AVE,359,manual,11400_ROSE.WALGROVE09.PDF,30566.0,142461.0,11400.0,34.00827132,-118.45478659999999,ROSE AVE,WALGROVE AVE,1.0,0.0,,1,945.9634695,793.7406966
130,1387,0,11531,ROSE AVE AT LINCOLN BLVD,362,manual,11531_LINCOLN.ROSE10.PDF,3043.0,100323.0,11531.0,34.00133886,-118.4678523,LINCOLN BLVD,ROSE AVE,1.0,2.0,523.0,0,831.5434187999999,1632.271772
131,1429,188,11603,WOODBINE ST AT OVERLAND AVE,371,manual,OVERLAND.WOODBINE.170228-NDSMAN.PDF,14607.0,117939.0,11603.0,34.02603786,-118.4126162,OVERLAND AVE,WOODBINE ST,0.0,0.0,,1,787.2312256,5685.321338000001
132,1443,0,11688,NATIONAL BLVD AT BARRINGTON AVE,375,manual,11688_BARRINGTON.NATIONAL10.PDF,12288.0,114399.0,11688.0,34.02268294,-118.43865009999999,BARRINGTON AVE,NATIONAL BLVD,1.0,0.0,,0,347.96004510000006,1931.3076010000002
133,1448,824,11716,SEPULVEDA BLVD AT PALMS BLVD,377,manual,11716_PALMS.SEPULVEDA09.PDF,23708.0,132006.0,11716.0,34.019265399999995,-118.4222298,PALMS BLVD,SEPULVEDA BLVD,1.0,0.0,,2,610.2580187000001,4319.432771
134,1458,506,11736,PALMS BLVD AT SAWTELLE BLVD,378,manual,SAWTELLE.PALMS.171128-NDSMAN.PDF,12300.0,114416.0,11736.0,34.0183068,-118.42514969999999,PALMS BLVD,SAWTELLE BLVD,1.0,0.0,,1,414.2817081,3129.697752
135,1464,155,11884,GREENLAWN AVE at SEPULVEDA BLVD,379,manual,GRESEP07 (2).PDF,23724.0,132027.0,11884.0,34.00111136,-118.40364299999999,GREENLAWN AVE,SEPULVEDA BLVD,0.0,0.0,,0,1651.662727,968.4575062000001
136,1497,446,12196,OVERLAND AVE AT PALMS BLVD,389,manual,12196_OVERLAND.PALMS10.PDF,35379.0,149713.0,12196.0,34.02475637,-118.4116284,OVERLAND AVE,PALMS BLVD,1.0,1.0,224.0,1,898.6472697,5595.590587
137,1505,58,12227,NATIONAL BLVD AT BUNDY DR,391,manual,BUNDY_NATIONAL_2013.PDF,3154.0,100478.0,12227.0,34.01994503,-118.44491529999999,BUNDY DR,NATIONAL BLVD,1.0,1.0,388.0,0,1007.22165,1039.657592
138,1506,85,12227,NATIONAL BLVD AT BUNDY DR,391,manual,BUNNAT100210.PDF,3154.0,100478.0,12227.0,34.01994503,-118.44491529999999,BUNDY DR,NATIONAL BLVD,1.0,1.0,388.0,0,1007.22165,1039.657592
139,1514,1660,12293,MAIN ST AT ROSE AVE,393,manual,MAIN.ROSE.110108-MAN.PDF,38731.0,110707.0,12293.0,33.99613822,-118.47769029999999,MAIN ST,ROSE AVE,1.0,1.0,143.0,0,2788.5683879999997,2024.8053539999999
140,1515,1322,12293,MAIN ST AT ROSE AVE,393,manual,MAIN.ROSE.110105-MAN.PDF,38731.0,110707.0,12293.0,33.99613822,-118.47769029999999,MAIN ST,ROSE AVE,1.0,1.0,143.0,0,2788.5683879999997,2024.8053539999999
141,1519,2026,12341,ALAMEDA ST AT ARCADIA ST,395,manual,ALAMEDA.ARCADIA.140610-MAN.PDF,25762.0,135185.0,12341.0,34.05451655,-118.2378344,ALAMEDA ST,ARCADIA ST,1.0,1.0,25.0,0,21981.33409,2196.0152550000003
142,1537,769,12358,LINCOLN BLVD AT VENICE BLVD,397,manual,LINVEN090804.PDF,38190.0,103715.0,12358.0,33.9939706,-118.45256950000001,LINCOLN BLVD,VENICE BLVD,1.0,1.0,393.0,2,317.8223603,2088.31473
143,1540,1219,12358,LINCOLN BLVD AT VENICE BLVD,397,manual,12358_LINVEN150325.PDF,38190.0,103715.0,12358.0,33.9939706,-118.45256950000001,LINCOLN BLVD,VENICE BLVD,1.0,1.0,393.0,2,317.8223603,2088.31473
144,1551,1799,14182,WILSHIRE BLVD AT BUNDY DR,399,manual,14182_BUNDY.WILSHIRE.07.PDF,30549.0,142442.0,14182.0,34.04410136,-118.4674721,BUNDY DR,WILSHIRE BLVD,1.0,6.0,1936.0,0,2646.370324,4290.571752000001
145,1572,436,14200,BUNDY DR AT TEXAS AVE,402,manual,BUNDY_TEXAS2013.PDF,23618.0,131891.0,14200.0,34.04292777,-118.46609479999998,BUNDY DR,TEXAS AVE,1.0,0.0,,2,2813.368132,4782.733612
146,1573,339,14200,BUNDY DR AT TEXAS AVE,402,manual,BUNTAX080429.PDF,23618.0,131891.0,14200.0,34.04292777,-118.46609479999998,BUNDY DR,TEXAS AVE,1.0,0.0,,2,2813.368132,4782.733612
147,1578,436,14200,BUNDY DR AT TEXAS AVE,402,manual,BUNDY.TEXAS.130529.NDS_MAN.PDF,23618.0,131891.0,14200.0,34.04292777,-118.46609479999998,BUNDY DR,TEXAS AVE,1.0,0.0,,2,2813.368132,4782.733612
148,1581,334,14208,BARRINGTON AVE AT IDAHO AVE,403,manual,14208_BARRINGTON.IDAHO10.PDF,30550.0,142443.0,14208.0,34.04259304,-118.4550429,BARRINGTON AVE,IDAHO AVE,0.0,0.0,,1,1336.0915439999999,5830.974
149,1637,369,14268,LA GRANGE AVE AT BARRINGTON AVE,412,manual,BARRINGTON_LAGRANGE_2013.PDF,5273.0,103849.0,14268.0,34.03704091,-118.4502736,BARRINGTON AVE,LA GRANGE AVE,1.0,0.0,,3,2786.6296620000003,1908.7748190000002
150,1645,463,14284,BARRINGTON AVE AT MISSISSIPPI AVE,414,manual,BARRINGTON_MISSISSIPPI_2013.PDF,673.0,96791.0,14284.0,34.0356122,-118.4490415,BARRINGTON AVE,MISSISSIPPI AVE,1.0,0.0,,3,3907.3022149999997,1141.953947
151,1674,0,14297,OLYMPIC BLVD AT BARRINGTON AVE,418,manual,BAROLY06 (2).PDF,5276.0,103852.0,14297.0,34.03423946,-118.44785759999999,BARRINGTON AVE,OLYMPIC BLVD,1.0,2.0,109.0,3,4689.615294,632.3693662000001
152,1686,155,14302,NEBRASKA AVE AT CENTINELA AVE,420,manual,CENTINELA.NEBRASKA.130529.NDS_MAN.PDF,21394.0,128423.0,14302.0,34.03328015,-118.4614598,CENTINELA AVE,NEBRASKA AVE,1.0,0.0,,0,5970.980729,1151.510587
153,1687,155,14302,NEBRASKA AVE AT CENTINELA AVE,420,manual,CENTINELA_NEBRASKA_2013.PDF,21394.0,128423.0,14302.0,34.03328015,-118.4614598,CENTINELA AVE,NEBRASKA AVE,1.0,0.0,,0,5970.980729,1151.510587
154,1693,0,14306,OLYMPIC BLVD AT BUNDY DR,421,manual,BUNOLY06.PDF,25882.0,135334.0,14306.0,34.03237618,-118.4537202,BUNDY DR,OLYMPIC BLVD,1.0,1.0,134.0,0,4710.6348960000005,632.4435274
155,1703,0,14331,BUNDY DR AT PICO BLVD,422,manual,BUNPIC06 (2).PDF,35222.0,149501.0,14331.0,34.02937661,-118.45020349999999,BUNDY DR,PICO BLVD,1.0,1.0,547.0,1,2353.6973359999997,1096.431914
156,1746,167,14414,FEDERAL AVE at ROCHESTER AVE,428,manual,14414_FEDERAL.ROCHESTER09.PDF,14600.0,117932.0,14414.0,34.04728589,-118.4562041,FEDERAL AVE,ROCHESTER AVE,0.0,0.0,,2,1355.933389,4474.935743999999
157,1785,94,14633,GLENHURST AVE at GRACIA ST,441,manual,14633_GLENHURST.GRACIA09.PDF,21451.0,128509.0,14633.0,34.11253007,-118.2583899,GLENHURST AVE,GRACIA ST,0.0,0.0,,0,379.0065023,1865.9337850000002
158,1786,73,14633,GLENHURST AVE at GRACIA ST,441,manual,GLENHURST.GRACIA.150617-NDSMAN.PDF,21451.0,128509.0,14633.0,34.11253007,-118.2583899,GLENHURST AVE,GRACIA ST,0.0,0.0,,0,379.0065023,1865.9337850000002
159,1808,711,14692,HYPERION AVE at MONON ST,447,manual,HYPMON080221.PDF,32959.0,146109.0,14692.0,34.10792787,-118.2718699,HYPERION AVE,MONON ST,1.0,0.0,,1,606.2058592,1599.616519
160,1812,178,14694,AVENUE 31 at EAGLE ROCK BLVD,448,manual,14694_AVE 31.EAGLE ROCK07.PDF,35296.0,149602.0,14694.0,34.10777587,-118.23794309999998,AVENUE 31,EAGLE ROCK BLVD,1.0,1.0,55.0,1,506.6404357,2588.773534
161,1816,505,14728,FRANKLIN AVE at TALMADGE ST,451,manual,FRANKLIN.TALMADGE.130131-MAN.PDF,5368.0,103961.0,14728.0,34.10543071,-118.28304920000001,FRANKLIN AVE,TALMADGE ST,0.0,2.0,5.0,2,662.9558716,2357.199416
162,1827,67,14744,FLETCHER DR at RIVERSIDE DR,452,manual,FLETCHER.RIVERSIDE.130814-MAN.PDF,30670.0,142594.0,14744.0,34.10597719,-118.2565428,FLETCHER DR,RIVERSIDE DR,1.0,1.0,77.0,0,371.94262369999996,1361.204539
163,1837,12,14831,EDGEWATER TER at SILVER LAKE BLVD,454,manual,14831_SILVER LAKE-ZONE107.PDF,5386.0,103990.0,14831.0,34.10067518,-118.26017639999999,EDGEWATER TER,SILVER LAKE BLVD,0.0,0.0,,0,298.5372851,1511.245731
164,1848,188,14863,GRIFFITH PARK BLVD at LYRIC AVE,458,manual,GRIFFITHPARK.LYRIC.170307-NDSMAN.PDF,23750.0,132065.0,14863.0,34.09863139,-118.2729605,GRIFFITH PARK BLVD,LYRIC AVE,0.0,0.0,,0,160.1366951,1841.404206
165,1852,134,14880,HYPERION AVE at UDELL CT,459,manual,HYPERION.UDELL.170307-NDSMAN.PDF,35331.0,149650.0,14880.0,34.09743875,-118.27550330000001,HYPERION AVE,UDELL CT,0.0,1.0,0.0,0,297.6370919,1967.514997
166,1857,92,14891,FERNWOOD AVE at GRIFFITH PARK BLVD,460,manual,GRIFFITHPARK.FERNWOOD.170307-NDSMAN.PDF,30692.0,142621.0,14891.0,34.09659768,-118.27493929999999,FERNWOOD AVE,GRIFFITH PARK BLVD,0.0,0.0,,0,286.8673857,2010.679355
167,1861,168,14901,FOUNTAIN AVE at SANBORN AVE,461,manual,SANBORN.FOUNTAIN.170307-NDSMAN.PDF,39816.0,128569.0,14901.0,34.09578393,-118.27866750000001,FOUNTAIN AVE,SANBORN AVE,0.0,0.0,,1,591.1507797,2128.541889
168,1867,77,14902,FOUNTAIN AVE at HYPERION AVE,462,manual,HYPERION.FOUNTAIN.170307-NDSMAN.PDF,781.0,96930.0,14902.0,34.0957762,-118.2771619,FOUNTAIN AVE,HYPERION AVE,1.0,1.0,0.0,1,486.23954389999994,2092.300348
169,1909,78,14984,GLENDALE BLVD at RIVERSIDE DR,472,manual,GLENDALE.RIVERSIDE.140318-MAN.PDF,26004.0,135485.0,14984.0,34.11097931,-118.2649227,GLENDALE BLVD,RIVERSIDE DR,1.0,2.0,35.0,1,439.58465480000007,1427.4582300000002
170,1918,671,14991,GRIFFITH PARK BLVD at MONON ST,473,manual,GRIMON080425.PDF,21527.0,128596.0,14991.0,34.10975311,-118.2758175,GRIFFITH PARK BLVD,MONON ST,0.0,0.0,,2,572.7178741,2289.4985699999997
171,1923,614,15000,HYPERION AVE at ROWENA AVE,474,manual,ROWENA.HYPERION.130918-MAN.PDF,23773.0,132096.0,15000.0,34.1091801,-118.2713852,HYPERION AVE,ROWENA AVE,1.0,0.0,,2,526.4340205,1623.032421
172,1932,228,15006,HERKIMER ST at ROWENA AVE,476,manual,HERKIMER.ROWENA.151202-NDSMAN.PDF,28407.0,139117.0,15006.0,34.10828558,-118.268046,HERKIMER ST,ROWENA AVE,0.0,0.0,,2,457.2342246,1285.5713230000001
173,1939,33,15009,GLENDALE BLVD at WAVERLY DR,477,manual,GLENDALE.WAVERLY.170308-NDSMAN.PDF,28408.0,139118.0,15009.0,34.10841786,-118.2637878,GLENDALE BLVD,WAVERLY DR,0.0,2.0,59.0,2,409.8410888,1537.81779
174,1951,104,15012,FLETCHER DR at RIPPLE ST,479,manual,FLETCHER.RIPPLE.CRYSTAL.160608-NDSMAN.PDF,35364.0,149696.0,15012.0,34.10775518,-118.2544476,FLETCHER DR,RIPPLE ST,1.0,2.0,45.0,0,469.7522699,1224.4817970000001
175,1966,69,15139,HYPERION AVE at SCOTLAND ST,485,manual,HYPERION.SCOTLAND.120202-MAN.PDF,557.0,96634.0,15139.0,34.10110638,-118.2731935,HYPERION AVE,SCOTLAND ST,0.0,2.0,2.0,1,210.65825780000003,1754.2742739999999
176,1971,84,15161,FLETCHER DR at WELDON AVE,487,manual,FLEWEL07.PDF,35115.0,149356.0,15161.0,34.11877693,-118.2362402,FLETCHER DR,WELDON AVE,0.0,0.0,,0,370.586034,2504.418299
177,1978,1071,15168,FLETCHER DR at SAN FERNANDO ROAD NORTHEAST ROADWAY,489,manual,FLETCHER.SANFERNANDO.150827-MAN.PDF,5166.0,103703.0,15168.0,34.11487943,-118.24584479999999,FLETCHER DR,SAN FERNANDO ROAD NORTHEAST ROADWAY,1.0,2.0,3056.0,2,1338.726863,1454.978839
178,2020,1118,15423,FIGUEROA ST at YORK BLVD,499,manual,15423_FIGUEROA.YORK10.PDF,16803.0,121396.0,15423.0,34.11546691,-118.18438390000001,FIGUEROA ST,YORK BLVD,1.0,1.0,379.0,2,434.86464000000007,2674.099185
179,2024,791,15423,FIGUEROA ST at YORK BLVD,499,manual,FIGUEROA.YORK.150922-MAN.PDF,16803.0,121396.0,15423.0,34.11546691,-118.18438390000001,FIGUEROA ST,YORK BLVD,1.0,1.0,379.0,2,434.86464000000007,2674.099185
180,2054,323,15532,AVENUE 60 at ECHO ST,504,manual,AVENUE60.ECHO.130219-MAN.PDF,16822.0,121419.0,15532.0,34.110431899999995,-118.1884226,AVENUE 60,ECHO ST,0.0,0.0,,0,382.9899276,3402.506138
181,2069,620,15589,AVENUE 52 at FIGUEROA ST,511,manual,NFIGUEROA.AVENUE52.160217-MAN.PDF,28206.0,138874.0,15589.0,34.10628167,-118.19950690000002,AVENUE 52,FIGUEROA ST,1.0,2.0,534.0,1,541.3474376,5120.420654
182,2129,311,18298,SEWARD ST AT SANTA MONICA BLVD,535,manual,18298_SANTAMONICA.SEWARD10-2.PDF,12432.0,114591.0,18298.0,34.09072364,-118.33317199999999,SANTA MONICA BLVD,SEWARD ST,0.0,0.0,,2,1897.786432,3760.210077
183,2130,208,18298,SEWARD ST AT SANTA MONICA BLVD,535,manual,18298_SANTAMONICA.SEWARD10.PDF,12432.0,114591.0,18298.0,34.09072364,-118.33317199999999,SANTA MONICA BLVD,SEWARD ST,0.0,0.0,,2,1897.786432,3760.210077
184,2135,380,18310,EL CENTRO AVE at ROMAINE ST,536,manual,18310_ELCENTRO.ROMAINE09.PDF,28464.0,139189.0,18310.0,34.08893058,-118.3244378,EL CENTRO AVE,ROMAINE ST,0.0,0.0,,1,3440.061306,3958.589174
185,2245,4808,18686,VERMONT AVE AT 3RD ST,570,manual,VERMONT.3RD.170510-WILTECMAN.PDF,28536.0,139277.0,18686.0,34.06905163,-118.29166210000001,3RD ST,VERMONT AVE,1.0,4.0,5143.0,3,2820.1478190000003,8362.491979
186,2257,23,18723,6TH ST at JUNE ST,577,manual,6TH.JUNE.160623-MAN.PDF,17146.0,121841.0,18723.0,34.06493621,-118.33433590000001,6TH ST,JUNE ST,0.0,0.0,,1,2014.690216,671.1746095
187,2287,336,18756,GOWER ST at LEXINGTON AVE,584,manual,GOWER.LEXINGTON.170503-MANMIO.PDF,7877.0,107711.0,18756.0,34.09256258,-118.32227160000001,GOWER ST,LEXINGTON AVE,0.0,2.0,28.0,0,2454.632473,4430.997386
188,2291,3308,18763,NORMANDIE AVE AT SANTA MONICA BLVD,586,manual,NORSAN080605.PDF,959.0,97155.0,18763.0,34.09082203,-118.30048159999998,NORMANDIE AVE,SANTA MONICA BLVD,1.0,2.0,998.0,2,897.5517018999999,6141.4060979999995
189,2293,3014,18763,NORMANDIE AVE AT SANTA MONICA BLVD,586,manual,SANTAMONICA.NORMANDIE.151112-NDSMAN.PDF,959.0,97155.0,18763.0,34.09082203,-118.30048159999998,NORMANDIE AVE,SANTA MONICA BLVD,1.0,2.0,998.0,2,897.5517018999999,6141.4060979999995
190,2319,424,18851,1ST ST at EDGEMONT ST,593,manual,EDG1ST080710.PDF,35538.0,149917.0,18851.0,34.07275808,-118.2974767,1ST ST,EDGEMONT ST,0.0,0.0,,0,463.33213059999997,10729.70785
191,2324,84,18872,3RD ST at JUANITA AVE,595,manual,3RD.JUANITA.150909-MAN.PDF,33211.0,146423.0,18872.0,34.06905558,-118.28936499999999,3RD ST,JUANITA AVE,0.0,0.0,,4,3091.287629,6665.387412
192,2341,219,18916,4TH ST at GRAMERCY PL,600,manual,GRAMERCY.4TH.150617-NDSMAN.PDF,21690.0,128814.0,18916.0,34.06714084,-118.31282340000001,4TH ST,GRAMERCY PL,0.0,0.0,,0,787.281895,8855.646784
193,2351,218,18976,6TH ST at GRAMERCY PL,602,manual,6TH.GRAMERCY.150617-NDSMAN.PDF,19492.0,125385.0,18976.0,34.063517700000006,-118.31280819999999,6TH ST,GRAMERCY PL,0.0,0.0,,1,3303.347961,6953.256222
194,2354,826,18977,ST ANDREWS PL AT 6TH ST,603,manual,18977_6THSTA_05012012.PDF,10262.0,111302.0,18977.0,34.063517,-118.3115778,6TH ST,ST ANDREWS PL,1.0,0.0,,1,3988.7388909999995,7711.288972
195,2355,826,18977,ST ANDREWS PL AT 6TH ST,603,manual,6TH.STANDREWS.120501-MAN.PDF,10262.0,111302.0,18977.0,34.063517,-118.3115778,6TH ST,ST ANDREWS PL,1.0,0.0,,1,3988.7388909999995,7711.288972
196,2356,2363,18979,WESTERN AVE AT 6TH ST,604,manual,18979_6THWES_05012012.PDF,1015.0,97228.0,18979.0,34.06351553,-118.3090926,6TH ST,WESTERN AVE,1.0,2.0,15.0,1,5279.434747,7923.725277
197,2358,2363,18979,WESTERN AVE AT 6TH ST,604,manual,6TH.WESTERN.120501-MAN.PDF,1015.0,97228.0,18979.0,34.06351553,-118.3090926,6TH ST,WESTERN AVE,1.0,2.0,15.0,1,5279.434747,7923.725277
198,2370,109,18982,VAN NESS AVE at NORTON AVE,605,manual,6TH.NORTON.121003-MAN.PDF,17201.0,121913.0,18982.0,34.06314675,-118.3154058,NORTON AVE,VAN NESS AVE,0.0,0.0,,1,2933.593768,4760.398212
199,2375,217,19006,3RD ST at LARCHMONT BLVD,606,manual,LAR3RD081119.PDF,37877.0,100693.0,19006.0,34.06894565,-118.3235159,3RD ST,LARCHMONT BLVD,1.0,2.0,127.0,1,980.5622942,1140.407522
200,2378,215,19047,GATEWAY AVE at MYRA AVE,608,manual,GATEWAY.MYRA.171025-NDSMAN.PDF,7938.0,107790.0,19047.0,34.09301413,-118.28230249999999,GATEWAY AVE,MYRA AVE,0.0,0.0,,1,847.2788418,3528.7631979999996
201,2379,161,19047,GATEWAY AVE at MYRA AVE,608,manual,19047_GATEWAY.MYRA07.PDF,7938.0,107790.0,19047.0,34.09301413,-118.28230249999999,GATEWAY AVE,MYRA AVE,0.0,0.0,,1,847.2788418,3528.7631979999996
202,2380,95,19047,GATEWAY AVE at MYRA AVE,608,manual,19047_GATEWAY.MYRA09.PDF,7938.0,107790.0,19047.0,34.09301413,-118.28230249999999,GATEWAY AVE,MYRA AVE,0.0,0.0,,1,847.2788418,3528.7631979999996
203,2383,95,19053,EFFIE ST at SANBORN AVE,609,manual,SANBORN.EFFIE.171025-NDSMAN.PDF,26233.0,135784.0,19053.0,34.09416364,-118.27929840000002,EFFIE ST,SANBORN AVE,0.0,0.0,,1,691.3109842,2451.17622
204,2387,47,19065,EFFIE ST at MALTMAN AVE,610,manual,MALTMAN.EFFIE.171025-NDSMAN.PDF,3332.0,100717.0,19065.0,34.09239658,-118.2752162,EFFIE ST,MALTMAN AVE,0.0,0.0,,2,426.2976392,2211.971872
205,2391,29739,19082,HYPERION AVE at SUNSET BLVD,611,manual,HYPERION.SUNSET.111206-MAN.PDF,19514.0,125414.0,19082.0,34.09167973,-118.2796294,HYPERION AVE,SUNSET BLVD,1.0,0.0,,1,585.0082267000001,2948.0386399999998
206,2393,88,19092,FARGO ST at GLENDALE FRWY,612,manual,19092_GLENDALE.GLENDALE FWY FARGO SB OFF07.PDF,40789.0,135786.0,19092.0,34.09198894,-118.2586054,GLENDALE FRWY,GLENDALE BLVD,1.0,0.0,,2,89.24496719,1934.733678
207,2403,220,19114,EDGECLIFFE DR at SUNSET BLVD,617,manual,19114_EDGECLIFF.SUNSET09.PDF,35585.0,149982.0,19114.0,34.09049511,-118.27773640000001,EDGECLIFFE DR,SUNSET BLVD,0.0,0.0,,2,499.1734879,2727.39259
208,2405,52,19114,EDGECLIFFE DR at SUNSET BLVD,617,manual,EDGECLIFFE.SUNSETPEDCOUNT.130827-MAN.PDF,35585.0,149982.0,19114.0,34.09049511,-118.27773640000001,EDGECLIFFE DR,SUNSET BLVD,0.0,0.0,,2,499.1734879,2727.39259
209,2416,38,19148,DONALDSON ST at VALENTINE ST,622,manual,19148_DONALDSON.VALENTINE09.PDF,19532.0,125439.0,19148.0,34.09057705,-118.24725829999998,DONALDSON ST,VALENTINE ST,0.0,0.0,,2,174.4236751,1371.632568
210,2423,142,19180,AARON ST at GLENDALE BLVD,625,manual,19180_AARON.GLENDALE07.PDF,30942.0,142958.0,19180.0,34.08684737,-118.25973459999999,AARON ST,GLENDALE BLVD,1.0,0.0,,1,280.7920664,2023.098716
